,SAMPLE_ID_S1_count.txt,SAMPLE_ID_S3_count.txt,SAMPLE_ID_S2_count.txt,SAMPLE_ID_S4_count.txt
ENSG00000111252,6603.044692,6147.824765,5370.25089,4785.642408
ENSG00000204842,2549.195004,1914.130023,3030.42735,2199.72332
ENSG00000272215,0,0,0,0
ENSG00000238168,1.614436355,0,0,1.990699837
ENSG00000258099,24.21654532,0,4.448333725,7.962799348
ENSG00000089234,1376.306993,884.7824184,909.6842468,623.089049
ENSG00000258359,4.036090887,2.173912576,12.23291774,1.990699837
ENSG00000111271,308.3573438,521.7390182,477.083792,667.8797953
ENSG00000257767,0,0,0,0
ENSG00000111275,1303.657357,803.2606968,1638.098894,790.3078353
ENSG00000274697,0,0,0,0
ENSG00000234608,371.3203616,244.5651648,274.6846075,250.8281795
ENSG00000089022,1712.109754,1027.173692,1586.943056,996.3452684
ENSG00000244060,1.614436355,0,1.112083431,0
ENSG00000229186,0,0,0,0
ENSG00000226469,21.79489079,4.347825152,20.01750176,1.990699837
ENSG00000198270,639.3167965,327.1738427,332.512946,302.5863752
ENSG00000258373,0,0,0,0
ENSG00000257624,3.22887271,2.173912576,0,0
ENSG00000089248,4411.44734,2827.173305,4404.962471,2923.342711
ENSG00000274227,0.807218177,1.086956288,2.224166863,0
ENSG00000111300,3923.080342,2218.477784,3927.878679,1923.016043
ENSG00000266370,1.614436355,2.173912576,1.112083431,0
ENSG00000258323,0.807218177,2.173912576,0,0
ENSG00000200688,0,0,0,3.981399674
ENSG00000135148,952.5174494,713.0433249,2132.976021,936.6242733
ENSG00000200135,0,0,0,0
ENSG00000173064,2335.282187,1291.30407,2831.364416,1604.504069
ENSG00000283793,0,0,0,0
ENSG00000257494,0,0,2.224166863,0
ENSG00000201428,0,0,0,1.990699837
ENSG00000213152,4.843309065,0,4.448333725,0
ENSG00000257658,2.421654532,0,0,0
ENSG00000089009,29868.687,24196.73393,22053.72653,21394.05115
ENSG00000179295,16200.86882,11114.12804,12312.98775,9568.298766
ENSG00000089169,0,0,0,1.990699837
ENSG00000283507,0,0,0,0
ENSG00000089127,54.89083607,271.739072,120.1050106,332.4468728
ENSG00000257452,0,0,1.112083431,0
ENSG00000111331,2394.209114,1240.217125,2297.564369,1396.475936
ENSG00000111335,930.7225586,41.30433894,1192.153438,33.84189723
ENSG00000258159,0,0,0,0
ENSG00000242461,0,0,0,0
ENSG00000135144,0,17.39130061,0,7.962799348
ENSG00000111344,1.614436355,70.65215872,1.112083431,64.6977447
ENSG00000186710,5.650527242,2.173912576,3.336250294,1.990699837
ENSG00000199899,0,0,0,0
ENSG00000123064,5634.382879,3427.173176,4774.174171,2983.063706
ENSG00000276908,0,0,0,0
ENSG00000201208,1.614436355,1.086956288,2.224166863,1.990699837
ENSG00000139405,1782.337736,1033.69543,2750.182326,930.6521738
ENSG00000257286,0,0,0,0
ENSG00000166578,66.99910873,76.08694016,199.0629342,172.1955359
ENSG00000186815,3302.329564,3281.521033,5433.639645,4190.423157
ENSG00000277566,4.843309065,2.173912576,0,1.990699837
ENSG00000274822,0,0,0,0
ENSG00000089060,2050.334171,1129.347583,1794.902658,932.6428736
ENSG00000151176,4215.293323,3789.12962,6993.892699,5229.568472
ENSG00000135094,7.264963597,2.173912576,15.56916804,14.93024878
ENSG00000139410,859.687359,248.9129899,828.5021563,368.2794698
ENSG00000089116,0,0,0,0
ENSG00000257935,0,0,0,0
ENSG00000249550,443.1627794,1.086956288,235.7616874,15.9255987
ENSG00000257231,0,0,0,0
ENSG00000122965,1277.826375,2813.042873,1211.058857,2861.631016
ENSG00000257359,0,0,0,0
ENSG00000257603,0,0,0,0
ENSG00000257997,0,0,0,0
ENSG00000257300,0,0,0,0
ENSG00000257915,0,0,0,0
ENSG00000257476,0,0,0,0
ENSG00000089225,0,0,0,0
ENSG00000255399,0,0,0,0
ENSG00000222982,0,0,0,0
ENSG00000255830,0,0,0,0
ENSG00000258244,0,0,0,0
ENSG00000258254,0,0,0,0
ENSG00000199220,0,0,0,0
ENSG00000135111,1.614436355,0,6.672500588,0
ENSG00000257817,0,0,0,0
ENSG00000252459,0,0,0,0
ENSG00000257517,0,0,0,0
ENSG00000283459,0,0,0,0
ENSG00000274879,8.879399952,8.695650304,55.60417156,0
ENSG00000257958,1.614436355,0,0,0
ENSG00000257519,0,0,0,0
ENSG00000271579,0,0,0,0
ENSG00000276308,0,0,0,0
ENSG00000276972,0,0,3.336250294,0
ENSG00000257726,0,0,0,0
ENSG00000258108,0,0,0,0
ENSG00000257407,0,0,0,0
ENSG00000241656,0,0,0,0
ENSG00000240205,0,0,0,0
ENSG00000257781,0,0,0,0
ENSG00000257683,0,0,0,0
ENSG00000200112,0,0,0,0
ENSG00000123066,3661.541653,4021.738266,4073.561609,3624.069053
ENSG00000258034,0,0,0,0
ENSG00000200665,0,0,0,0
ENSG00000207967,0,0,0,0
ENSG00000257979,0,2.173912576,0,0
ENSG00000258337,0,0,0,0
ENSG00000258346,0,0,0,0
ENSG00000264037,0,0,0,0
ENSG00000258018,0,0,0,0
ENSG00000196668,1.614436355,0,4.448333725,0
ENSG00000258102,15.33714537,8.695650304,11.12083431,15.9255987
ENSG00000275898,0,0,0,0
ENSG00000258249,0,0,2.224166863,0
ENSG00000257883,0,0,0,0
ENSG00000257654,0,0,0,0
ENSG00000111412,3686.565416,2552.173364,3703.237826,2428.653801
ENSG00000135119,219.5633443,160.8695306,117.8808437,135.3675889
ENSG00000239374,1.614436355,0,0,0
ENSG00000201382,1.614436355,0,0,0
ENSG00000275467,0,0,0,0
ENSG00000135116,3.22887271,2.173912576,2.224166863,0
ENSG00000240100,0,0,0,0
ENSG00000174989,1030.010394,806.5215657,1024.22884,829.1264821
ENSG00000274554,4.843309065,4.347825152,2.224166863,3.981399674
ENSG00000257279,1.614436355,0,2.224166863,1.990699837
ENSG00000277840,1.614436355,0,0,0
ENSG00000088992,17.7587999,316.3042798,80.07000705,232.9118809
ENSG00000258285,0,0,0,0
ENSG00000135108,2435.377241,1526.086628,2567.800643,1746.839107
ENSG00000089250,0,0,2.224166863,0.995349918
ENSG00000257465,0,0,0,0
ENSG00000255686,0,0,0,0
ENSG00000171435,1.614436355,19.56521318,1.112083431,9.953499185
ENSG00000256071,0,0,0,0
ENSG00000111445,1928.444226,1345.651885,655.017141,387.1911183
ENSG00000277873,0,2.173912576,2.224166863,0
ENSG00000176871,5058.836318,4126.086069,2695.690237,3522.543361
ENSG00000276292,2.421654532,0,0,1.990699837
ENSG00000176834,999.3361037,1136.956277,711.733396,1124.745408
ENSG00000274859,0,0,0,0
ENSG00000089220,6035.570313,3866.303516,6319.97014,4066.999767
ENSG00000135090,3015.767111,1911.956111,1803.799326,1125.740758
ENSG00000240342,284.1407985,2954.347191,202.3991845,2935.28691
ENSG00000270482,0,2.173912576,0,1.990699837
ENSG00000111707,1062.299122,1306.521458,696.164228,1151.619856
ENSG00000275759,1.614436355,2.173912576,4.448333725,7.962799348
ENSG00000275409,1.614436355,0,0,0
ENSG00000255714,0,0,0,0
ENSG00000241590,0,0,0,0
ENSG00000256750,0,0,0,0
ENSG00000255618,0,0,0,0
ENSG00000255814,0,0,0,0
ENSG00000199809,0,0,0,0
ENSG00000256149,0,0,0,0
ENSG00000201042,0,0,0,0
ENSG00000139767,0,0,0,1.990699837
ENSG00000286233,0,0,0,0
ENSG00000244112,0,0,0,0
ENSG00000257095,0,0,0,0
ENSG00000256884,0,0,0,0
ENSG00000152137,385.8502888,808.6954783,807.3725711,1106.829109
ENSG00000256609,0.807218177,0,0,0
ENSG00000213144,37.13203616,29.34781978,46.70750411,38.81864682
ENSG00000256311,0,0,0,0
ENSG00000281196,0,0,0,0
ENSG00000183273,0,0,0,0
ENSG00000248636,0,0,0,0
ENSG00000224982,0,0,0,0
ENSG00000252886,0,0,0,0
ENSG00000111725,873.410068,2078.260423,831.8384066,1946.904441
ENSG00000122966,4568.854884,2690.216813,1977.284341,1879.220646
ENSG00000255692,0,0,4.448333725,0
ENSG00000283768,0,0,0,0
ENSG00000226729,0,0,0,0
ENSG00000135127,41.16812705,176.0869187,101.1995922,242.8653801
ENSG00000278250,0,0,0,0
ENSG00000255575,0,0,0,0
ENSG00000111737,5187.184008,3969.564364,5178.97254,3837.073936
ENSG00000277283,87.98678134,93.47824077,50.04375441,36.82794698
ENSG00000089154,11562.59317,9273.911049,9374.863326,7433.273191
ENSG00000266704,0,0,0,0
ENSG00000089157,67374.46518,46498.90304,49393.1856,42916.50244
ENSG00000255857,85.56512681,40.21738266,58.94042186,33.84189723
ENSG00000089159,8400.719573,9704.345739,8129.329883,8554.037199
ENSG00000286067,203.4189807,178.2608312,217.9683525,228.9304813
ENSG00000275936,4.843309065,2.173912576,4.448333725,4.976749592
ENSG00000240925,0,0,1.112083431,1.990699837
ENSG00000123009,18.56601808,28.26086349,20.01750176,23.88839804
ENSG00000202538,27.44541803,30.43477606,28.91416921,11.94419902
ENSG00000200795,29.05985439,41.30433894,31.13833608,19.90699837
ENSG00000089163,17.7587999,15.21738803,31.13833608,53.7488956
ENSG00000252659,0,0,0,0
ENSG00000170890,0,2.173912576,3.336250294,0
ENSG00000135097,0,8.695650304,0,5.972099511
ENSG00000239881,0,2.173912576,0,0
ENSG00000256695,0,0,0,0
ENSG00000111775,1109.117776,1022.825867,1015.332173,851.0241803
ENSG00000111780,0,0,0,0
ENSG00000170855,1386.800829,884.7824184,1496.864299,947.5731224
ENSG00000257218,1148.671467,929.3476262,1338.948451,964.494071
ENSG00000219355,0,0,0,0
ENSG00000111786,3675.264362,3255.434083,3392.966549,3342.385026
ENSG00000088986,6779.825472,6460.868176,6394.47973,5721.271331
ENSG00000248008,368.8987071,378.2607882,501.5496275,457.8609625
ENSG00000278344,1.614436355,2.173912576,0,0.995349918
ENSG00000110871,454.4638339,1083.695419,609.4217203,1249.164148
ENSG00000222601,0,0,0,0
ENSG00000241030,2.421654532,2.173912576,0,0
ENSG00000022840,7026.834235,4632.607699,8912.236618,6161.215995
ENSG00000167272,859.687359,551.086838,636.1117227,499.6656591
ENSG00000242137,0,0,0,0
ENSG00000256008,0,8.695650304,0,3.981399674
ENSG00000157782,3.22887271,2.173912576,4.448333725,9.953499185
ENSG00000110917,9258.792495,9304.345825,4348.246216,5102.163682
ENSG00000256364,0,0,0,0
ENSG00000277423,6.45774542,2.173912576,2.224166863,0.995349918
ENSG00000276188,0,0,0,0
ENSG00000175970,1497.389719,1251.086687,1431.251376,1272.057196
ENSG00000256569,0,0,0,0
ENSG00000284143,0,0,0,0
ENSG00000122971,288.1768894,773.912877,475.9717086,1236.224599
ENSG00000255946,0,0,0,0
ENSG00000157837,2085.044552,1784.782225,3054.893186,2261.435015
ENSG00000213137,0,0,0,0
ENSG00000231313,14.52992719,15.21738803,11.12083431,7.962799348
ENSG00000244585,0,8.695650304,0,3.981399674
ENSG00000241388,1.614436355,0,0,1.990699837
ENSG00000135100,3.22887271,0,2.224166863,1.990699837
ENSG00000157895,1111.53943,1018.478042,888.5546616,790.3078353
ENSG00000135114,1138.17763,395.6520888,720.6300635,487.7214601
ENSG00000283542,0,0,0,0
ENSG00000256963,0,0,0,0
ENSG00000279001,0,0,0,0
ENSG00000201945,0,0,0,0
ENSG00000223538,0,0,0,0
ENSG00000089041,0,0,0,1.990699837
ENSG00000286248,0,0,0,0
ENSG00000274029,0,0,0,0
ENSG00000135124,303.5140347,334.7825367,848.5196581,524.549407
ENSG00000110931,1967.190698,1348.912753,2132.976021,1069.005812
ENSG00000089053,5891.885477,3501.086204,5339.112554,2743.184375
ENSG00000258435,0,0,2.224166863,0
ENSG00000170633,2035.804244,1109.78237,1737.07432,1002.317368
ENSG00000089094,1526.449574,868.4780741,1568.037638,821.1636827
ENSG00000284402,0,0,2.224166863,0
ENSG00000256742,1.614436355,3.260868864,4.448333725,5.972099511
ENSG00000252393,0,0,0,0
ENSG00000276045,1963.961826,1848.912646,1739.298487,1506.959777
ENSG00000139714,1.614436355,36.95651379,14.45708461,38.81864682
ENSG00000188735,688.5571054,776.0867896,721.7421469,982.4103695
ENSG00000139725,272.839744,341.3042744,242.434188,346.3817716
ENSG00000212694,43.58978158,60.86955213,37.81083666,64.6977447
ENSG00000272849,12.10827266,14.13043174,11.12083431,18.91164845
ENSG00000274292,3.22887271,8.695650304,1.112083431,14.93024878
ENSG00000139718,1601.520864,1003.260654,1999.526009,1089.908161
ENSG00000158104,4.843309065,83.69563417,2.224166863,88.58614274
ENSG00000256811,0,6.521737728,0,0
ENSG00000278084,0,2.173912576,0,0
ENSG00000110801,405.2235251,241.3042959,266.9000235,240.8746803
ENSG00000256950,0,0,2.224166863,0
ENSG00000283389,0,0,0,0
ENSG00000239082,0,0,0,0
ENSG00000158023,435.0905976,270.6521157,370.3237826,170.2048361
ENSG00000255856,0,0,0,0.995349918
ENSG00000110987,699.0509417,497.8259799,1023.116757,759.4519878
ENSG00000256546,14.52992719,51.08694554,11.12083431,33.84189723
ENSG00000175727,4225.787159,2795.651573,3632.064487,2067.341781
ENSG00000158113,2.421654532,4.347825152,0,7.962799348
ENSG00000204671,0,0,0,0
ENSG00000176383,59.73414513,73.91302758,68.94917274,66.68844454
ENSG00000284934,0,0,0,0
ENSG00000184047,61.34858149,51.08694554,35.5866698,34.83724715
ENSG00000256861,0,0,0,0
ENSG00000139719,618.3291239,374.9999194,865.2009095,597.2099511
ENSG00000130779,5799.862605,3180.434099,4453.894142,3008.942804
ENSG00000214760,0,0,0,0
ENSG00000257097,8.072181775,4.347825152,5.560417156,7.962799348
ENSG00000033030,2210.970588,1064.130206,1733.738069,1036.159265
ENSG00000252192,4.036090887,1.086956288,0,2.986049755
ENSG00000275265,0,0,0,0
ENSG00000111011,2876.118366,2506.5212,3618.719485,2842.719367
ENSG00000184445,4580.963157,2404.347309,2658.991484,1726.932109
ENSG00000255972,0,0,0,0
ENSG00000274191,3.22887271,0,0,0
ENSG00000256249,0,0,0,3.981399674
ENSG00000182782,4.843309065,2.173912576,2.224166863,3.981399674
ENSG00000255398,0,4.347825152,0,9.953499185
ENSG00000196917,33.90316345,693.4781117,227.9771034,1078.959312
ENSG00000256044,0,0,0,0
ENSG00000139726,7560.40545,4286.9556,4237.037873,2565.01674
ENSG00000206914,0,2.173912576,0,0
ENSG00000130783,10.49383631,0,8.89666745,7.962799348
ENSG00000130787,2192.40457,1304.347546,2934.788175,1446.243432
ENSG00000139722,1894.541062,1939.130018,1883.869333,2062.365031
ENSG00000256152,0,0,0,0
ENSG00000280138,85.56512681,120.652148,82.29417392,111.4791909
ENSG00000150967,416.5245796,318.4781924,481.5321257,469.8051615
ENSG00000111325,25.83098168,19.56521318,25.57791892,33.84189723
ENSG00000256028,0,0,6.672500588,0
ENSG00000182196,7.264963597,8.695650304,12.23291774,5.972099511
ENSG00000090975,841.1213409,922.8258885,1243.309276,797.2752847
ENSG00000265526,0,0,0,0
ENSG00000251497,1.614436355,0,6.672500588,1.990699837
ENSG00000280381,9.686618129,0,6.672500588,1.990699837
ENSG00000051825,2457.97935,1443.47795,1417.906375,1043.126715
ENSG00000280120,154.1786719,69.56520243,63.38875558,52.75354568
ENSG00000130921,1607.978609,957.6084897,1487.967631,912.7358752
ENSG00000111328,3026.260947,3581.520969,3841.136172,3233.891885
ENSG00000269980,0,0,0,0
ENSG00000199845,1.614436355,0,0,0.995349918
ENSG00000139697,4226.594377,4795.651143,5390.268391,4850.340153
ENSG00000207189,1.614436355,0,0,0
ENSG00000256092,25.0237635,16.30434432,37.81083666,33.84189723
ENSG00000284425,0,0,0,0
ENSG00000183955,3521.08569,1972.825663,1562.477221,1249.164148
ENSG00000150977,1566.003264,195.6521318,1417.906375,281.6840269
ENSG00000270445,0,0,3.336250294,0
ENSG00000184209,501.2824882,288.0434163,756.2167333,306.5677749
ENSG00000188026,286.562453,151.086924,498.2133772,188.1211346
ENSG00000274427,6.45774542,2.173912576,2.224166863,0
ENSG00000278112,1.614436355,2.173912576,5.560417156,6.967449429
ENSG00000266655,0,0,0,0
ENSG00000247373,71.84241779,38.04347008,80.07000705,49.76749592
ENSG00000086598,10154.80467,7415.215797,6940.512695,7019.207625
ENSG00000111364,1787.181045,1160.869316,1639.210978,986.3917692
ENSG00000206897,4.036090887,2.173912576,2.224166863,3.981399674
ENSG00000111361,3351.569873,1863.043078,1930.576837,1197.405952
ENSG00000111358,3190.126237,2014.130002,1660.340563,1581.61102
ENSG00000279953,4.036090887,6.521737728,4.448333725,1.990699837
ENSG00000278861,8.072181775,7.608694016,5.560417156,9.953499185
ENSG00000168778,453.6566157,253.2608151,688.379644,358.3259707
ENSG00000255839,0,0,0,0
ENSG00000185344,1555.509428,695.6520243,765.1134007,542.4657056
ENSG00000286092,0,2.173912576,0,0
ENSG00000239215,0,0,0,0
ENSG00000280300,8.879399952,4.347825152,8.89666745,3.981399674
ENSG00000197653,12.91549084,6.521737728,44.48333725,39.81399674
ENSG00000119242,816.9047956,586.9563955,1258.878444,733.5728899
ENSG00000250091,6.45774542,7.608694016,133.4500118,36.82794698
ENSG00000270130,0.807218177,0,2.224166863,1.990699837
ENSG00000270048,2.421654532,0,0,1.990699837
ENSG00000269997,3.22887271,1.086956288,3.336250294,3.981399674
ENSG00000269938,8.879399952,0,13.34500118,3.981399674
ENSG00000270061,4.036090887,2.173912576,6.672500588,4.976749592
ENSG00000270095,2.421654532,0,2.224166863,0
ENSG00000179195,5271.941917,4260.868649,5402.501309,4026.19042
ENSG00000178882,11.30105448,0,37.81083666,0.995349918
ENSG00000274874,0,0,0,0
ENSG00000256827,0,4.347825152,0,0
ENSG00000275389,3.22887271,0,5.560417156,3.981399674
ENSG00000256596,6.45774542,0,4.448333725,0
ENSG00000196498,11713.54297,8459.780789,6335.539308,5392.805858
ENSG00000275967,0,0,0,0
ENSG00000255965,1.614436355,1.086956288,0,1.990699837
ENSG00000214650,9.686618129,0,22.24166863,5.972099511
ENSG00000279527,0.807218177,2.173912576,0,0
ENSG00000279071,4.843309065,2.173912576,1.112083431,3.981399674
ENSG00000280354,0,0,2.224166863,0
ENSG00000279121,3.22887271,2.173912576,0,1.990699837
ENSG00000279334,3.22887271,0,2.224166863,0
ENSG00000280097,0,0,0,0
ENSG00000278973,1.614436355,0,0,0
ENSG00000280444,0,0,0,0
ENSG00000279087,0,0,0,0
ENSG00000279931,0,0,0,0
ENSG00000073060,2606.507495,3626.086177,2631.189398,3990.357823
ENSG00000252008,0,0,0,0
ENSG00000150991,34262.37554,24952.16855,29580.30719,21877.79121
ENSG00000265345,1.614436355,0,2.224166863,0
ENSG00000241129,0,0,0,0
ENSG00000150990,2905.985439,2781.521141,2011.758927,1857.322948
ENSG00000184992,2650.904495,1851.086558,1463.501796,1109.815159
ENSG00000280634,0,0,0,0
ENSG00000256093,0,0,0,0
ENSG00000081760,2000.286644,1343.477972,1864.963914,1340.73634
ENSG00000279233,49.24030882,19.56521318,26.69000235,23.88839804
ENSG00000256814,0,0,0,0
ENSG00000280117,0,0,0,0
ENSG00000139364,0,0,0,7.962799348
ENSG00000279462,0,0,0,0
ENSG00000280125,0,0,0,0
ENSG00000286209,0,0,0,0
ENSG00000280415,0,0,0,0
ENSG00000271184,0,0,0,0
ENSG00000249267,0,8.695650304,0,39.81399674
ENSG00000275212,0,0,0,1.990699837
ENSG00000284848,1.614436355,0,0,0
ENSG00000280364,0,0,0,0
ENSG00000280398,0,0,1.112083431,0
ENSG00000280272,0,0,0,0
ENSG00000255595,0,0,0,0
ENSG00000256494,0,0,0,0
ENSG00000214043,0,0,0,0
ENSG00000256125,0,0,0,0
ENSG00000255853,0,0,0,0
ENSG00000256310,0,0,0,0
ENSG00000256732,0,0,0,0
ENSG00000255900,0,0,0,0
ENSG00000255944,0,0,0,0
ENSG00000278866,0,0,0,0
ENSG00000279171,0,0,0,0
ENSG00000255998,0,0,0,0
ENSG00000189238,1.614436355,28.26086349,3.336250294,20.90234829
ENSG00000256128,16.95158173,30.43477606,14.45708461,43.79539641
ENSG00000255923,0,0,0,0
ENSG00000249873,0,0,0,0
ENSG00000256286,0,0,0,0
ENSG00000257021,0,0,0,0
ENSG00000249345,0,0,0,0
ENSG00000286016,0,0,0,0
ENSG00000256001,0,0,0,0
ENSG00000278266,0,0,2.224166863,0
ENSG00000256292,0,0,0,0
ENSG00000256496,0,0,0,0
ENSG00000253089,0,0,0,0
ENSG00000256362,0,0,0,0
ENSG00000256502,0,0,0,0
ENSG00000280024,0,0,0,0
ENSG00000279952,0,0,0,0
ENSG00000255945,0,0,0,0
ENSG00000199584,0,0,0,0
ENSG00000257035,0,0,0,0
ENSG00000256022,0,0,0,0
ENSG00000256922,0,0,0,0
ENSG00000279475,0,0,0,0
ENSG00000255757,0,0,0,0
ENSG00000256597,0,0,0,0
ENSG00000256193,0,0,0,0
ENSG00000256971,0,0,0,0
ENSG00000256643,0,0,0,0
ENSG00000256551,0,0,0,0
ENSG00000256659,0,0,0,0
ENSG00000276487,0,0,0,0
ENSG00000265061,0,0,0,0
ENSG00000181234,0,0,0,0
ENSG00000279180,0,0,2.224166863,0
ENSG00000265635,0,0,0,0
ENSG00000257025,0,0,0,0
ENSG00000256630,0,0,0,0
ENSG00000139370,1962.347389,1447.825776,920.8050811,740.5403393
ENSG00000279500,58.11970878,28.26086349,37.81083666,25.87909788
ENSG00000274695,1.614436355,3.260868864,0,3.981399674
ENSG00000151948,0,0,2.224166863,0
ENSG00000255838,0,0,0,0
ENSG00000256581,0,0,0,0
ENSG00000151952,7.264963597,0,2.224166863,0
ENSG00000249196,40.36090887,0,48.93167098,3.981399674
ENSG00000277217,0,0,0,0
ENSG00000256699,0.807218177,0,0,0
ENSG00000280051,0,0,0,0
ENSG00000256085,0,0,0,0
ENSG00000286246,0,0,0,0
ENSG00000256137,0,0,0,0
ENSG00000280196,0,0,0,0
ENSG00000251536,1.614436355,0,0,0
ENSG00000261650,0,0,0,0
ENSG00000214039,0,0,0,0
ENSG00000256298,0,0,0,0
ENSG00000256906,0,0,0,0
ENSG00000279193,0,0,0,0
ENSG00000276122,0,0,0,0
ENSG00000250208,0,0,2.224166863,0
ENSG00000280405,0,0,0,0
ENSG00000111432,0,0,0,0
ENSG00000242963,0,0,0,0
ENSG00000259862,0,0,0,0
ENSG00000125207,0,0,0,0
ENSG00000279343,0,0,0,0
ENSG00000279478,0,0,0,0
ENSG00000060709,1.614436355,0,0,1.990699837
ENSG00000256064,0,0,0,0
ENSG00000279905,0,0,0,0
ENSG00000279146,0,0,0,0
ENSG00000256343,1.614436355,0,0,0
ENSG00000279650,0,0,0,0
ENSG00000111450,3219.99331,1305.434502,2257.529366,1077.963962
ENSG00000256250,0.807218177,2.173912576,2.224166863,2.986049755
ENSG00000256299,2.421654532,1.086956288,1.112083431,2.986049755
ENSG00000222438,0,2.173912576,0,0
ENSG00000132341,25701.82677,18798.909,17433.01987,15383.13299
ENSG00000206850,0,0,0,0
ENSG00000111452,458.4999248,4.347825152,505.9979612,1.990699837
ENSG00000279940,1.614436355,0,2.224166863,0
ENSG00000279976,0,0,0,0
ENSG00000280200,0,0,0,0
ENSG00000256204,0,0,0,0
ENSG00000279581,0,0,0,0
ENSG00000280002,724.0747052,0,521.5671293,0
ENSG00000256151,607.0280694,0,445.9454559,0
ENSG00000279128,1.614436355,0,0,0
ENSG00000279993,1.614436355,0,0,0
ENSG00000256810,0,0,0,0
ENSG00000204603,0,0,2.224166863,0
ENSG00000280217,0,6.521737728,0,19.90699837
ENSG00000226356,0,0,0,0
ENSG00000279746,0,0,0,0
ENSG00000248703,0,0,0,0
ENSG00000212251,0,0,0,0
ENSG00000230294,0,0,0,0
ENSG00000256484,0,0,0,0
ENSG00000280319,0,0,0,0
ENSG00000275232,0,0,0,0
ENSG00000256209,0,0,0,0
ENSG00000279388,1.614436355,0,0,0
ENSG00000255704,0,0,0,0
ENSG00000279455,0,0,0,0
ENSG00000256258,0,0,0,0
ENSG00000279153,0,0,0,0
ENSG00000256424,0,0,0,0
ENSG00000212154,0,0,0,0
ENSG00000249926,0,0,0,0
ENSG00000243499,0,0,0,0
ENSG00000061936,2881.768894,1336.956234,2573.36106,1270.066496
ENSG00000255933,0.807218177,0,5.560417156,1.990699837
ENSG00000200516,0,0,0,0
ENSG00000200483,0,0,0,0
ENSG00000198598,41.97534523,199.999957,127.8895946,173.1908858
ENSG00000256955,1.614436355,0,0,0
ENSG00000177169,963.8185039,760.8694016,2459.92855,1290.968844
ENSG00000279283,0,0,15.56916804,13.93489886
ENSG00000255992,4.843309065,4.347825152,13.34500118,10.9488491
ENSG00000177192,1473.980392,1759.78223,760.665067,1033.173215
ENSG00000273568,84.75790863,30.43477606,33.36250294,13.93489886
ENSG00000183495,6079.160094,3269.564514,3971.249933,2709.342478
ENSG00000208892,1.614436355,0,1.112083431,3.981399674
ENSG00000257000,0,0,0,0
ENSG00000274670,0,0,0,0
ENSG00000185684,417.3317977,431.5216463,391.4533678,374.2515693
ENSG00000279640,1.614436355,2.173912576,0,3.981399674
ENSG00000256804,0,0,0,0
ENSG00000185163,1932.480317,1765.217012,1034.237591,1174.512904
ENSG00000184967,1182.57463,1269.564944,806.2604877,987.3871191
ENSG00000276693,0,0,0,0
ENSG00000256576,8.072181775,26.08695091,37.81083666,44.79074633
ENSG00000256312,2.421654532,4.347825152,4.448333725,5.972099511
ENSG00000182870,43.58978158,606.5216087,43.37125382,386.1957684
ENSG00000279480,0,0,0,0
ENSG00000256943,29.05985439,82.60867789,46.70750411,88.58614274
ENSG00000256542,60.54136331,184.782569,25.57791892,183.144385
ENSG00000278872,0,0,0,0
ENSG00000277011,52.46918153,97.82606592,22.24166863,134.372239
ENSG00000255916,14.52992719,4.347825152,23.35375206,12.93954894
ENSG00000279113,3.22887271,2.173912576,0,6.967449429
ENSG00000286008,0,0,0,0
ENSG00000279704,0,0,0,0
ENSG00000279023,0,0,0,1.990699837
ENSG00000280150,0,0,0,0
ENSG00000274373,0.807218177,1.086956288,0,0.995349918
ENSG00000256783,0,0,2.224166863,0
ENSG00000256875,0,0,0,0
ENSG00000112787,2555.65275,3033.695,2461.040633,2795.937921
ENSG00000280287,50.85474518,72.82607129,91.19084137,71.66519413
ENSG00000279700,9.686618129,4.347825152,16.68125147,10.9488491
ENSG00000277052,1.614436355,0,0,0
ENSG00000277186,0,2.173912576,0,1.990699837
ENSG00000204583,0,2.173912576,0,2.986049755
ENSG00000187848,7.264963597,0,6.672500588,2.986049755
ENSG00000280311,3.22887271,6.521737728,2.224166863,0
ENSG00000177084,6027.498131,3526.086198,3639.849071,2550.086491
ENSG00000176894,171.1302536,53.26085811,83.40625735,71.66519413
ENSG00000256632,0,0,0,0
ENSG00000247077,4054.656905,2903.260245,2670.112319,2114.123227
ENSG00000201469,0.807218177,0,0,3.981399674
ENSG00000176915,5405.940134,5003.259794,5619.357578,4187.437107
ENSG00000256108,4.843309065,0,2.224166863,0
ENSG00000090615,5476.975334,2840.21678,4754.156669,2349.025808
ENSG00000072609,1440.884447,389.1303511,1436.811793,639.0146477
ENSG00000232888,71.84241779,43.47825152,54.49208813,45.78609625
ENSG00000252079,0,0,0,0
ENSG00000278949,16.95158173,0,33.36250294,1.990699837
ENSG00000236617,8.879399952,0,6.672500588,0
ENSG00000255703,6.45774542,0,6.672500588,3.981399674
ENSG00000250790,39.5536907,0,10.00875088,0
ENSG00000196458,684.5210145,120.652148,703.948812,150.2978377
ENSG00000256563,0,0,0,0
ENSG00000198393,621.5579966,461.9564224,272.4604407,223.9537317
ENSG00000252269,0,0,0,0
ENSG00000246394,0,0,0,0
ENSG00000255807,0,0,0,0
ENSG00000198040,946.059704,329.3477553,691.7158943,318.5119739
ENSG00000279466,0,4.347825152,0,0
ENSG00000279817,0,0,2.224166863,1.990699837
